username, created_at, lng, lat, text
annbutts_K2math, Wed Jan 20 19:13:22 +0000 2021, -95.619479, 30.101361, Ms. Stewart just let me do a SPLAT in her class! I love this free resource from @SteveWyborney So much math! So muc… https://t.co/8aqOcZukrk 
Bret2304, Wed Jan 20 19:13:22 +0000 2021, -121.739163, 38.558554, @itsemmycorinne Don't know. 
Turt_17, Wed Jan 20 19:13:22 +0000 2021, -105.123320, 39.685852, Not even a Georgian, but this is it 🙌🏻 
gymkata_, Wed Jan 20 19:13:22 +0000 2021, -112.124676, 33.552863, @reinsteind @ScottWalker Nice 
maryellennn_, Wed Jan 20 19:13:22 +0000 2021, -92.153018, 32.526733, Let her out. Fuck that man. 
BigB1ackdolphin, Wed Jan 20 19:13:22 +0000 2021, -75.029687, 39.868478, @kumomis No u 
CampbellAPS, Wed Jan 20 19:13:22 +0000 2021, -77.101999, 38.880845, How cool to have a president AND an inaugural poet who have dealt with speech disfluency/articulation...sends a mes… https://t.co/Ffz4UmyHKO 
joshuaEjensen, Wed Jan 20 19:13:23 +0000 2021, -122.630908, 45.536402, @joeytainment "neighborhood" is just his own house and some raccoons 
richblondebomb, Wed Jan 20 19:13:23 +0000 2021, -80.846785, 35.209059, Here for Michelle obamas outfit 
gingercthomas, Wed Jan 20 19:13:23 +0000 2021, -81.093279, 36.950002, You know how it feels when you’ve been sick and then your fever finally breaks?  that’s how i feel today. #InaugurationDay 
JVELOZZ, Wed Jan 20 19:13:22 +0000 2021, -119.306608, 37.269176, My cover story with @KidCudi @wonderlandmag came in the mail today and wooooo 🌊😭✨ https://t.co/bv9fiEpjLn 
tmj_NH_schn, Wed Jan 20 19:13:23 +0000 2021, -72.337874, 43.372864, We're hiring! Read about our latest job opening here: Packer - https://t.co/FOJmcyb1LZ #packer #Claremont, NH 
shefallsalot, Wed Jan 20 19:13:23 +0000 2021, -76.510792, 38.969966, @egkilmon @POTUS Same! 
RedOtterNYC, Wed Jan 20 19:13:23 +0000 2021, -73.948775, 40.655138, @JCstache Hah! 25th street R! 🚋 
sweetie9559, Wed Jan 20 19:13:23 +0000 2021, -98.540651, 29.417501, @notclunis I saw him too 👀 i was shocked lmao 
MrCalv, Wed Jan 20 19:13:23 +0000 2021, -75.117998, 40.004866, Time to play catch up since I’ve been watching inauguration coverage all morning. https://t.co/cqAHpM0TND 
icterid, Wed Jan 20 19:13:23 +0000 2021, -73.948775, 40.655138, @TinaMcGugan LOL. No we don't. Most don't even know what a fascinator is. 
TeamLegend_1927, Wed Jan 20 19:13:24 +0000 2021, -122.334461, 47.307568, Tiktok, Karaoke &amp; games.. 
STARBOROUGH_, Wed Jan 20 19:13:24 +0000 2021, -79.272570, 43.629311, How many times will you keep making that same mistake? 
LemonWaterLarry, Wed Jan 20 19:13:24 +0000 2021, -73.807315, 40.957424, @highpockets84 Even tho he’s 117-117 as a starter and finished his career with an 84 passer rating? (Very, very ave… https://t.co/TBihOqD3D3 
EdRichardsonJr, Wed Jan 20 19:13:24 +0000 2021, -83.099288, 42.352787, @kaebae0717 😂😂😂😂😂 if it was an inferior opponent he woulda got up in they face 
kvonabeat, Wed Jan 20 19:13:24 +0000 2021, -73.968542, 40.780709, 🔥 ass dress make me wanna get it to me Lil boo tang but 🤦🏿‍♂️ #mightgiveitbacktome 
SeeThroughIt1, Wed Jan 20 19:13:24 +0000 2021, -76.069946, 36.802541, What can I say its a GIF type of day 
edwardcossette, Wed Jan 20 19:13:24 +0000 2021, -96.734900, 33.061243, @jasona @amazon @kalkomey Don’t enable my gratuitous spending! Hahahhha 
snowillard, Wed Jan 20 19:13:24 +0000 2021, -119.306608, 37.269176, @ComfortablySmug @PunkKia Lame ass 
JamieSundays, Wed Jan 20 19:13:24 +0000 2021, -118.080024, 33.993921, This is why white people shouldn’t have journalistic jobs 
khigdon_, Wed Jan 20 19:13:24 +0000 2021, -83.804475, 27.698682, @tatum_oliviaa yes bruh 🤦🏼‍♀️🤦🏼‍♀️ 
BushmasterMMA, Wed Jan 20 19:13:25 +0000 2021, -80.071731, 40.432947, Six and a half hours and we only on page 31🤬🤬🤬🤬🤬 
stephaniepepz, Wed Jan 20 19:13:25 +0000 2021, -118.163276, 34.685827, Just here to say that I think I was meant to have curtain bangs 
ShaddowDomain, Wed Jan 20 19:13:24 +0000 2021, -112.034433, 43.498923, Don't worry, it's just Josh checking in the third knife order of the week! This is a great time to come look at kni… https://t.co/iH2lFhV6g9 
Hummingbrrrd77, Wed Jan 20 19:13:24 +0000 2021, -120.583402, 44.145437, @Helenhs She was so AMAZING!! Made me start blubbering all over again ❤❤❤ 
BlurredLinesCH, Wed Jan 20 19:13:25 +0000 2021, -73.948775, 40.655138, We appreciate you 👏🏾👏🏾 
Davelyrics, Wed Jan 20 19:13:25 +0000 2021, -74.724323, 40.073041, CNN: InaugurationMSNBC: Inauguration FOX: Hunter’s Laptop HourHUNTER’S LAPTOP CHANNEL:Inauguration #InaugurationDay 
SAStudioADHD, Wed Jan 20 19:13:25 +0000 2021, -71.021340, 42.256124, @Milenacecilie Thank you so much! I love the different styles I'm your work! 
Mr_Dansby, Wed Jan 20 19:13:25 +0000 2021, -82.985772, 39.994684, @thomascmurray I had the opportunity to check in with staff at lunch. Everyone that attended your session was floor… https://t.co/g9h4Vv6ye8 
Mantonia64, Wed Jan 20 19:13:25 +0000 2021, -96.621634, 32.907642, @Alex1Rosy perdón son 
DapperDomo, Wed Jan 20 19:13:24 +0000 2021, -96.879957, 32.924548, @Squishi1920 https://t.co/EcHgMiJZn5 
KobeForever248, Wed Jan 20 19:13:25 +0000 2021, -117.782360, 33.689732, @QuackReportPod @AnaheimDucks @mnwild Fowler or Getzlaf steps it up tonight #FlyTogether 
kgadison14, Wed Jan 20 19:13:25 +0000 2021, -79.857363, 36.090397, @___7445 @krow300 @iam_marcusb Let me get em😂 
NathanJonMoore, Wed Jan 20 19:13:25 +0000 2021, -78.853563, 42.896230, @lifewithshar Legends on Hulu 
dayanalol, Wed Jan 20 19:13:26 +0000 2021, -106.568008, 31.452274, @tamalderojo02 @Bbmfo3 X2!!!!!! Expliqueeeeeen 
FollowingFiona, Wed Jan 20 19:13:26 +0000 2021, -95.019351, 29.531964, This! 
DilloSportsLLC, Wed Jan 20 19:13:26 +0000 2021, -122.096397, 47.992142, Post 3/3 These are our special edition sticks available for limited purchase https://t.co/veUBBUryLF 
robertsweeney56, Wed Jan 20 19:13:26 +0000 2021, -96.793052, 32.851010, @Brennan7Storer @Coach_Satt @GamecockFB @air14football @BurtJr6 @JoeJHoyt @gabrieldbrooks @MikeRoach247… https://t.co/dWs3d5rPCs 
NMS_MCS, Wed Jan 20 19:13:26 +0000 2021, -85.391350, 40.197240, E-learning Days and the weather couldn’t stop our MLK Citizenship Awards. Congrats to the remarkable students. https://t.co/YQH4HBC7S6 
jose_1090, Wed Jan 20 19:13:26 +0000 2021, -122.804456, 38.540983, 😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣 
martyrabkin, Wed Jan 20 19:13:26 +0000 2021, -74.390498, 41.716489, @AaronParnas Ready, set...GO! 
SynchroSk8rMom, Wed Jan 20 19:13:26 +0000 2021, -87.727615, 41.624218, @POTUS @POTUS @JoeBiden @FLOTUSBiden @SecondGentleman Most eloquent of speeches!  Thank you Mr. President.  Can’t w… https://t.co/c0B7a1hBGX 
Iamthelostlast1, Wed Jan 20 19:13:26 +0000 2021, -106.568008, 31.452274, When you see dudes on social media trying to get at a dime, you can tell when a woman is feeling you. Read the sign… https://t.co/l98wdVgO5D 
phoenix66101281, Wed Jan 20 19:13:26 +0000 2021, -96.761753, 32.819858, I’m a Senior; did without to contribute. May God PUSH YOU DAILY to have the energy of a 40 year old! USA needs you… https://t.co/8u1kK6fj3d 
_honeynococaine, Wed Jan 20 19:13:26 +0000 2021, -77.391827, 37.208034, can't wait til i get my hair done 😩 
lepactedesloup, Wed Jan 20 19:13:26 +0000 2021, -84.230650, 33.526882, @TheRoSho You should!! I actually hate spider man but I love this game lol 
RIPLyons, Wed Jan 20 19:13:27 +0000 2021, -83.173867, 32.678207, I wonder who did Michelle’s hair 
lisavandusen, Wed Jan 20 19:13:27 +0000 2021, -122.163300, 37.444100, Just posted a photo @ Palo Alto, California https://t.co/TyzEzgLQC8 
ItzUnexpected, Wed Jan 20 19:13:25 +0000 2021, -83.173867, 32.678207, 🤤With Pleasure 😈🍆 
pacoccino, Wed Jan 20 19:13:27 +0000 2021, -72.451172, 43.871757, @Stebbinwolf Though I suppose Kasich was arguably more successful, having won two primaries (Ohio and Vermont). I t… https://t.co/nBdqD3LynU 
TLiftz, Wed Jan 20 19:13:27 +0000 2021, -121.959531, 37.813777, Y’all celebrating. For a man. WHO CAN’T FINISH A SENTENCE. WHO HAS HANDLERS WHEN ASKED IMPORTANT QUESTIONS 💀💀💀 
therio1baby, Wed Jan 20 19:13:27 +0000 2021, -83.173867, 32.678207, @HeSoDamnCrazy who know what tomorrow brings...... listening right now 
DrManisitDas, Wed Jan 20 19:13:27 +0000 2021, -78.837021, 35.756189, Hell yes. A personal thanks to @Rashmi_K_Shah, who has been through part of my immigration journey! Appreciate the… https://t.co/c49BVB0tPl 
isbrige, Wed Jan 20 19:13:25 +0000 2021, -86.142922, 39.779562, @Christ0rNothing @POTUS yikes 
torrone1951, Wed Jan 20 19:13:27 +0000 2021, -73.672072, 40.674836, @Isabellas2007 @Amy_Siskind I don't understand your logic. If popular vote determined winner, then every vote would… https://t.co/emS9muKMes 
ChasingSnyder, Wed Jan 20 19:13:27 +0000 2021, -95.446486, 29.838495, @malloryhartley Sure 
Ranboob_Live, Wed Jan 20 19:13:27 +0000 2021, -74.855333, 40.157637, There all pulling a georgenotfound 
taytayrayne, Wed Jan 20 19:13:27 +0000 2021, -90.714627, 29.582149, @litlisa2 @dwalkkkk to bad he look just like his daddy🙄😂 
_klightt, Wed Jan 20 19:13:28 +0000 2021, -116.902582, 34.243251, I just want ig to go back to the way it was &gt;__&gt; I just want to see my friends posts 
K_Maynard13, Wed Jan 20 19:13:28 +0000 2021, -90.011008, 29.982601, @Cooo___ 😂😂😂😂 
ShellysTeamHope, Wed Jan 20 19:13:28 +0000 2021, -86.680738, 32.576227, @MichelleObama @TheAmandaGorman She was an amazing symbol of black and brown girls, kids with speech impediments, t… https://t.co/I45j6xF2sm 
Nickjustice2, Wed Jan 20 19:13:27 +0000 2021, -80.181835, 38.920142, It blows my mind we live in a society where we want and hope our nations leaders fail?? Doesn’t make any sense.  Lol https://t.co/sLeajd97Le 
say_tori_, Wed Jan 20 19:13:28 +0000 2021, -90.011008, 29.982601, whew , yall lil boys be maddddddddddd🥲🥲🥲🥲 
MarcyWin4D, Wed Jan 20 19:13:28 +0000 2021, -97.754724, 30.323346, @ckay___ Eww 
chrismaviles, Wed Jan 20 19:13:28 +0000 2021, -73.968542, 40.780709, Me on da subway #BernieBirkin https://t.co/5mwMFGRop3 
sadjball, Wed Jan 20 19:13:28 +0000 2021, -117.887439, 33.739992, @gng_ssb SPICY 
llcooljr, Wed Jan 20 19:13:28 +0000 2021, -77.014398, 38.898603, 🇺🇸🦠🇺🇸🦠🇺🇸🦠🇺🇸🦠 #Inauguration2021 https://t.co/1geVSUisCb 
jacksinboston, Wed Jan 20 19:13:28 +0000 2021, -71.088712, 42.313670, @KMark1969 @SherrySmolders Thank you! We still have a lot of work to do but at least we are now under better management... 
Crackerthe4th, Wed Jan 20 19:13:28 +0000 2021, -87.732013, 41.833585, Hopefully this is a sign! 
emme_ack, Wed Jan 20 19:13:28 +0000 2021, -118.411907, 34.020789, @TravisAllen02 @Sethrogen https://t.co/mFYVfh3Y7c 
Cezar_Sales_EUA, Wed Jan 20 19:13:28 +0000 2021, -81.733261, 28.538170, @taoquei1 Tão real quanto as notas de 3 https://t.co/o7Tz1XLbxU 
JordanLMcBride, Wed Jan 20 19:13:28 +0000 2021, -75.117998, 40.004866, When the septa workers say you can board but then your train just sits there for an extra 10 minutes :/ https://t.co/78jpjYnpjg 
Akuma_fit, Wed Jan 20 19:13:28 +0000 2021, -95.057125, 29.665807, Man they are a whole vibe FR 
Antbaby1, Wed Jan 20 19:13:29 +0000 2021, -76.620482, 39.284713, Man look @ThegirlJT got women posting squirting vids 🙌🏾 
OCSurgeons, Wed Jan 20 19:13:29 +0000 2021, -118.019703, 33.855115, Just posted a photo @ Everywhere https://t.co/VqcjYHMio5 
felendzer, Wed Jan 20 19:13:28 +0000 2021, -97.103139, 33.030083, And a quote : "Addressing the role of major European vendors Ericsson and Nokia, Simon lauded the fact the pair had… https://t.co/DonqTDRfG5 
the_ash_kaash, Wed Jan 20 19:13:29 +0000 2021, -100.076888, 31.168893, Nigga 
rosealinda, Wed Jan 20 19:13:29 +0000 2021, -76.355918, 36.841764, Great idea!! 
Plug_bdot, Wed Jan 20 19:13:29 +0000 2021, -87.932242, 41.869109, LegendsNevaDie🖤 https://t.co/pSOsat2jYq 
JC_Crookesie, Wed Jan 20 19:13:29 +0000 2021, -72.801980, 41.537233, 🖤 
247Lush, Wed Jan 20 19:13:29 +0000 2021, -117.287924, 33.121484, This painting, the history of it, speaks volumes. ❤️ 
NaToniaMonet, Wed Jan 20 19:13:29 +0000 2021, -73.968542, 40.780709, @Astro_Rav @thehill Hahaha F U hahahaha 
mary_sturino, Wed Jan 20 19:13:29 +0000 2021, -79.861034, 35.170499, @cassismoonlight Pease dove 
mariaprods1, Wed Jan 20 19:13:29 +0000 2021, -122.676108, 38.452218, @LacketyLac @questlove Hallelujah💙 
44Gomezz, Wed Jan 20 19:13:29 +0000 2021, -83.399779, 33.956384, About fucking time  🗣 
Romi_Bean, Wed Jan 20 19:13:29 +0000 2021, -104.922093, 39.713563, Only in my dreams 💙💙 
tottenhamman16, Wed Jan 20 19:13:29 +0000 2021, -96.961483, 32.863917, Preach 🗣🗣🗣 
roastymctoasty, Wed Jan 20 19:13:29 +0000 2021, -85.547016, 42.304558, Today was a great day for complete sentences. 
DavidPr96997297, Wed Jan 20 19:13:29 +0000 2021, -149.758794, 61.235042, I hate anything religious. Appealing to any god seems pathetic to me. Biden even quoted the repulsive St Augustine… https://t.co/BtNkTomK3X 
bexflora1, Wed Jan 20 19:13:29 +0000 2021, -86.270540, 45.001180, @ProjectLincoln https://t.co/M4UNIjsovZ 
Jakethegreat440, Wed Jan 20 19:13:29 +0000 2021, -81.536358, 41.495131, I’ve been saying this! 
AreoCleanse, Wed Jan 20 19:13:29 +0000 2021, -88.482462, 44.157277, @LukeVernon Found some “professional “ flour. https://t.co/jGjnZp3rKj 
VuNgocHuyPHAN1, Wed Jan 20 19:13:30 +0000 2021, -121.827167, 37.367500, @RealMattCouch https://t.co/FouITNXVtV 
Olu_AKingB, Wed Jan 20 19:13:30 +0000 2021, -90.011008, 29.982601, The OR Nurse waiting for you to break sterile field 🥴 #allthesmoke https://t.co/d5odWX6J7B 
_Babydoll_1979, Wed Jan 20 19:13:30 +0000 2021, -92.436774, 38.304558, @BlackDaddySTL I've got another one that starts in 11 mins....the lobby I was in went from empty to 20 every time I clicked! 
osgood9, Wed Jan 20 19:13:30 +0000 2021, -122.123722, 37.843302, @fredwnelson @tim_rolls Or best B sides 😳 
maybachluk, Wed Jan 20 19:13:30 +0000 2021, -96.761753, 32.819858, 💯💯 
LaShondaFelto12, Wed Jan 20 19:13:30 +0000 2021, -79.861034, 35.170499, @charlesekramer2 Tell Me More More? 
slittle7, Wed Jan 20 19:13:30 +0000 2021, -89.876449, 32.571032, @hollywoodcohen @GeneralHospital @DIRECTV Oh.  That might be what’s happening.  Thanks. 
DBashIdeas, Wed Jan 20 19:13:30 +0000 2021, -74.012066, 40.888461, @replyguy111 Read the article. It’s a list of Jews who got pardoned. But the only ones whose denomination is identi… https://t.co/oRoQf9W6WY 
UntamedLady, Wed Jan 20 19:13:30 +0000 2021, -117.802135, 33.733784, My heart is full. ❤️❤️❤️❤️❤️We can finally rest at night, knowing the right man is in the White House, and he said… https://t.co/66kif1nDjH 
Lovell_Butt, Wed Jan 20 19:13:30 +0000 2021, -80.638816, 24.929675, I wonder if Premier League teams would benefit from an attacking and defensive coach like the NFL. Imagine having… https://t.co/UW0vpF4pmD 
BrundinPatrik, Wed Jan 20 19:13:30 +0000 2021, -85.598011, 42.946737, Simply Wow!https://t.co/swmXDAeBfL 
LillyGuajardo, Wed Jan 20 19:13:30 +0000 2021, -121.873730, 37.331159, So powerful! 
jasminbranton, Wed Jan 20 19:13:30 +0000 2021, -80.476404, 43.430240, no, I don’t do cocaine. I feel like I’m one of the only people in my age group who hasn’t even tried it and I take pride in that 💅🏻 
jayjayriv, Wed Jan 20 19:13:31 +0000 2021, -118.222017, 33.884968, Miss JLO popped awff https://t.co/zCzZSHQcGU 
SCweather_wx, Wed Jan 20 19:13:31 +0000 2021, -80.926628, 33.631140, @Nosnowforme1 Certainly not this lol 
BhanJawn, Wed Jan 20 19:13:31 +0000 2021, -75.115313, 39.893291, @eaglesdiehard OMG THIS IS AMAZING! #FlyEaglesFly #Inauguration2021 
juhhrome_, Wed Jan 20 19:13:31 +0000 2021, -96.761753, 32.819858, @DonaldJTrumpJr show this to ur dad. 
Strngrtruthart, Wed Jan 20 19:13:31 +0000 2021, -80.263517, 26.124507, @feralgayvegan Omg 😍😍😍 
ShelbyDiggory, Wed Jan 20 19:13:30 +0000 2021, -94.559281, 39.100048, Me sitting here with all my feelings after the last four years: https://t.co/YSvahSgKNP 
TheBeerStation, Wed Jan 20 19:13:31 +0000 2021, -95.446486, 29.838495, 3 Fonteinen Oude Geuze lambic blended aged in oak barrel is now in stock at d&amp;q @3Fonteinen https://t.co/0J1f3Gbp2t 
305AndyWilson, Wed Jan 20 19:13:31 +0000 2021, -80.134986, 26.373976, @RealBillBoggs I’ll tell you this. I can get gonged by 2 fat drag Queens at @OTHComedyClub but I can’t meet you for lunch? 
CormorantHobo, Wed Jan 20 19:13:31 +0000 2021, -117.998733, 33.692542, So no violence at Capitol today?Good. 
adkaromatherapy, Wed Jan 20 19:13:31 +0000 2021, -73.832320, 43.267941, @McClellandShane https://t.co/4Zz6AA2ZdR 
adam_scher55, Wed Jan 20 19:13:31 +0000 2021, -81.705467, 41.495940, @H_Grove how many times has a player that’s been traded from a team make his debut with the new team against the te… https://t.co/qnQ8cyex1U 
riverrat861, Wed Jan 20 19:13:32 +0000 2021, -111.671789, 40.248646, Damn Straight ☑️💙 
DaMachoMayne, Wed Jan 20 19:13:31 +0000 2021, -73.948775, 40.655138, Chillllllllllllll Yoshi https://t.co/BjrhWDM3Zp 
anthonymendola, Wed Jan 20 19:13:32 +0000 2021, -118.411907, 34.020789, Bernie looking like he needs to move the clothes from the washer to the dryer in about 15 minutes. https://t.co/osbJQP8rhl 
JeremyDDickey, Wed Jan 20 19:13:32 +0000 2021, -77.017853, 39.008349, @jceron12 We can have a little petty, as a treat. 😂 
TheGrtNecessity, Wed Jan 20 19:13:32 +0000 2021, -117.104989, 32.810012, The grift continues... 
gigglemitz, Wed Jan 20 19:13:32 +0000 2021, -73.948775, 40.655138, @Sen_JoeManchin @JoeBiden @KamalaHarris Yeah like you did for Trump 
Unlucky17, Wed Jan 20 19:13:32 +0000 2021, -93.262046, 44.970610, Been waiting a few weeks to use this meme: https://t.co/252uPyEWs8 
NiqueFlaws1, Wed Jan 20 19:13:32 +0000 2021, -83.099288, 42.352787, What sis said 💯 
charlesmediatv, Wed Jan 20 19:13:32 +0000 2021, -90.011008, 29.982601, @MichelleObama @TheAmandaGorman Yes, never forget that every day you should make someone smile.But never forget that you're someone too. 
AKCHercules, Wed Jan 20 19:13:32 +0000 2021, -97.169156, 31.547449, @JoLouiseJordan @mary_ann_g52 Where is it? 
Adam_Heenan, Wed Jan 20 19:13:32 +0000 2021, -89.266508, 39.739300, Some people are celebrating the inauguration today, cool.But many many many are working today.  For lots less tha… https://t.co/KCbJAUqB4z 
dmvwrestlinscot, Wed Jan 20 19:13:32 +0000 2021, -77.163103, 39.087055, https://t.co/eTtziQIREQ 
mariesammy, Wed Jan 20 19:13:33 +0000 2021, -117.104989, 32.810012, daddy Bernie sitting there like you mfers better make some changes. 
